# particle_number, x, y, function_value
51,  2.96898428, -2.92680783, -1.5560788274938584
52, -0.0489883 , -4.16149972, -6.724799712653269
53,  0.89090525, -2.314466  , -2.299422522141808
54,  1.50675408, -0.14422863, -2.953573815552118
55,  2.57349426, -3.26149639, -1.8484754405463855
56,  0.60676299, -0.23274121, -4.100987670762269
57,  2.2306524 , -1.95379218, -0.9566593969547895
58, 2.68369573, 4.34516704, -20.436866280345395
59, -0.68174899, -0.2879483 , -7.280057197488615
60, 1.53014981, 3.03074836, -13.54538292432553
61, -2.99437825, -2.12122662, -16.037505298654363
62, 0.32967462, 0.72203873, -6.711638204849562
63, 2.56132642, 3.61253841, -16.11485888574793
64,  3.38950494, -4.78868576, -5.486800773700093
65,  2.73427238, -1.41894221, -1.0620886085865358
66,  0.59091028, -0.51943358, -3.6942321337846824
67, -2.94411096, -1.9110056 , -15.738171171339744
68, -0.1043188 , -1.29814544, -4.491291182219386
69, 1.99661996, 0.27199733, -3.40442046626175
70,  0.20843622, -3.05588209, -4.21260252330379
71, -5.18417555, -6.21741914, -39.76226948018134
72,  0.29165109, -7.16425625, -17.21353791427449
73,  4.39395789, -2.72155261, -3.049951115616675
74,  0.50084762, -0.69028855, -3.648944554381473
75, 2.52118466, 1.04165009, -5.245815565406589
76,  3.50365981, -1.8276374 , -1.4252232116914905
77,  4.38256596, -0.21616137, -4.108622107043822
78, -2.18404853, -0.46434595, -12.919645127689181
79,  1.47969124, -7.27533264, -15.88655403919125
80,  7.04278864, -3.02526966, -11.870518768786951
81, -0.53903757, -2.83837019, -5.9770825172518816
82,  4.16656552, -5.35756253, -8.285028193715325
83,  2.93210356, -0.35929607, -2.199179578402751
84, -2.76315308, -2.64013149, -15.043226007562772
85, 3.59707746, 1.20687442, -6.347062349040099
86,  3.77802223, -1.06354816, -2.085434779569576
87, -0.54175095, -0.85593336, -6.090100513463257
88,  1.15286141, -4.34574321, -4.8171596510622905
89, 3.09473688, 0.81944332, -4.793480486992165
90,  3.58033359, -0.63323313, -2.3048480225790704
91, -0.50973077,  1.98589598, -12.998271957709314
92, 1.19054108, 0.75581253, -5.302949965586741
93, 1.81927075, 2.85733515, -12.46675353521345
94,  1.89767011, -0.72722409, -1.7880408429225774
95, -0.93189106,  0.41567463, -9.489051140462356
96, -4.29773383, -0.55651213, -24.926011000754883
97, 2.11817716, 0.71052929, -4.399264471795684
98, -1.2760719 , -2.55891344, -8.265381496035022
99, -3.05471815, -2.04690973, -16.357176654912255
0,  0.98189056, -2.6180992 , -2.329099897362402
1,  2.67733507, -0.07050569, -2.6081871058049932
2,  0.87779177, -2.20428687, -2.2810135514619274
3, -0.42952911, -2.92609767, -5.736447150511125
4, 0.8944139 , 1.07583983, -6.635703251242326
5,  0.90226509, -3.09356707, -2.9076181337653177
6, -1.65240955, -0.3502877 , -10.740995179163153
7,  0.59006691, -2.89580395, -3.238673494641405
8,  2.64551439, -2.53861335, -1.1334392600327758
9, 1.56502777, 0.64554453, -4.595923546303476
10,  0.25984862, -2.60646074, -3.677621024635266
11, 4.05541895, 1.16525844, -6.826507235038331
12, 1.03009118, 0.58560228, -5.088363834448936
13, -1.7734315 ,  1.34545996, -15.316552102675958
14, 1.42715214, 0.42741813, -4.202877386705795
15, -4.28163493, -2.33612642, -24.009327831417117
16,  2.41025223, -2.75495704, -1.288441637651053
17,  3.93936238, -1.80909322, -1.9589525885427415
18, 2.65463804, 0.30931649, -3.3714346721968003
19,  2.70223997, -0.42015412, -2.034360948220545
20,  2.46839402, -0.65295041, -1.6970043360447402
21,  1.5202826 , -1.43725294, -1.505929046482052
22, 0.20884587, 3.81835412, -19.893419091306022
23, 3.44480342, 2.44245854, -10.793738358324829
24,  0.98562166, -1.23445487, -2.2870845748688593
25,  1.63652447, -5.12582688, -6.494713054342892
26,  2.86392341, -1.7277075 , -1.0000010115796503
27,  1.89100747, -2.36002469, -1.2101858408869939
28,  0.72843521, -0.90012586, -2.988033581726894
29,  2.57154718, -5.38604705, -6.9977600353296925
30, 0.40462916, 0.08297181, -5.08031661801574
31, 1.61067358, 0.39486197, -3.9475850051331083
32,  2.15118748, -4.74256646, -5.019865660265834
33, -3.92739976,  0.41955688, -24.26484441111506
34,  3.3147796 , -1.39432592, -1.3787245696196755
35, -0.41811009, -1.88736853, -5.176701571070698
36, -0.81877896,  0.31219585, -8.872990664581899
37, -0.29540868, -3.45008672, -6.027477795250286
38,  3.94510914, -2.57113837, -2.188322098200407
39,  1.21468956, -2.68941461, -2.05653771382702
40,  1.10261295, -3.65543002, -3.436051092357321
41,  0.08958839, -2.97467751, -4.401446469506496
42,  1.45698406, -0.95546666, -1.9089512718407726
43,  4.66324453, -4.30197321, -6.143489641459324
44,  3.9184554 , -1.59186038, -1.9724214126868354
45,  1.52849247, -3.43918161, -2.575391991045972
46, -1.06535468, -1.7131463 , -7.292272666228888
47,  1.51116211, -0.17603201, -2.8938715288712893
48,  1.76984944, -0.62760478, -1.9949932460531692
49,  2.72233956, -2.96085266, -1.5063601551856611
50,  2.70876615, -2.3513198 , -1.0425749654759233
51,  2.61931959, -2.46830288, -1.0875411987316899
52,  0.77010985, -3.46118266, -3.6338441592862365
53,  0.69090525, -2.114466  , -2.5783482710496264
54,  1.70675408, -1.64502424, -1.2660643978065451
55,  2.93967599, -3.04690893, -1.6732960710153102
56,  0.94015132, -1.09823436, -2.456916556527019
57,  2.4306524 , -2.57051939, -1.1461412037755248
58, 2.48369573, 2.57346102, -10.92499817675565
59,  0.10386635, -0.90174678, -4.287921524261312
60, 1.73014981, 2.34998847, -10.246474189542132
61, -1.14614408, -1.92122662, -7.566347158117802
62,  0.52967462, -0.44772819, -3.9145762920072067
63, 2.23895443, 2.80157413, -12.005410557859786
64,  3.04319775, -4.04771012, -3.3727998206132828
65,  2.40499589, -1.66668982, -0.95066824300307
66,  1.40699761, -0.81449868, -2.105422197933489
67, -2.19732877, -2.27309554, -12.02098747963923
68,  0.82018089, -1.60734676, -2.3726576159752852
69,  2.19661996, -0.1731639 , -2.45593970981683
70,  0.90281331, -2.64468023, -2.471715523908374
71, -3.43172398, -5.26377136, -24.16909206383498
72,  0.09165109, -6.56199577, -14.686113064852643
73,  3.81298291, -2.08015421, -1.7971283605715196
74,  1.28675062, -0.49028855, -2.6485687470045365
75, 2.72118466, 0.00660173, -2.7609649431807934
76,  3.2892548 , -2.04147948, -1.240408324084015
77,  3.73295944, -0.67227873, -2.432682784823889
78, -1.07127525, -1.01175349, -7.690432907656733
79,  2.12756917, -5.64731356, -8.009470367093558
80,  5.82105712, -3.22526966, -7.31181857088256
81,  0.14287072, -3.12369598, -4.445683684681975
82,  3.58453256, -4.33765164, -4.478116724131665
83,  2.62143365, -0.76054418, -1.5754913786970124
84, -1.59764699, -1.56558126, -9.37021189219934
85,  3.05531664, -0.12875942, -2.641773418600344
86,  3.39269803, -1.35118789, -1.4679907851434724
87,  0.08679577, -1.35183431, -3.9809586701181288
88,  1.92135778, -3.79895201, -2.889361312734853
89,  3.31603509, -0.49764232, -2.2351986943123388
90,  3.22531417, -1.21119064, -1.4192080228155508
91, 0.5548227 , 1.07596169, -7.238969892427043
92, 1.39054108, 0.31895335, -3.9962650720313904
93, 1.61927075, 1.46630673, -6.9727910573001015
94,  2.37167711, -1.35771071, -1.0742107512890828
95, -0.20070858, -0.10364512, -6.1792973728107725
96, -2.69773369, -0.93080907, -14.8968218235115
97,  1.70197877, -0.33566928, -2.460922776302633
98, -0.18124728, -2.11675581, -4.536973551590478
99, -2.05862407, -2.5190112 , -11.50105267734031
0,  1.63860734, -2.14583022, -1.3201534418802694
1,  2.47733507, -0.27050569, -2.2468212300195187
2,  1.25918072, -2.00428687, -1.694192655851087
3,  0.43963782, -2.70401037, -3.364701018050529
4,  1.44703666, -0.13624046, -3.0287282798424324
5,  1.72907409, -2.56600447, -1.437882891745729
6, -0.94758785, -1.18196379, -7.119657515379643
7,  0.80079597, -2.34157252, -2.460078852594833
8,  2.00185028, -2.13722136, -1.0711520899438591
9,  1.21890636, -0.22174352, -3.1478114107984174
10,  1.32697608, -2.33226568, -1.7003579066169978
11, 3.85541895, 0.02567644, -3.6916336781284937
12,  0.83009118, -0.10721182, -3.9202809926060183
13, -1.03131221,  0.4773357 , -9.979883992262714
14,  1.81911214, -0.67759118, -1.8978843322468153
15, -2.89769015, -1.82960178, -15.488945950319652
16,  2.75776995, -2.33570059, -1.047078708840303
17,  3.44300044, -1.40478134, -1.4861842036343782
18,  2.11737335, -0.17758249, -2.475501144477615
19,  2.90223997, -0.99886731, -1.4058570952474763
20,  2.89226634, -1.11858837, -1.3011770385646224
21,  1.76856639, -1.23725294, -1.406052927482861
22, 0.9817736 , 2.52998213, -11.883815066014964
23, 3.64480342, 1.46701366, -7.242616461287142
24,  1.24285812, -1.43445487, -1.8175075212189697
25,  1.43652447, -4.37251183, -4.541085995334507
26,  3.06392341, -2.17641634, -1.1161463389216493
27,  2.45482404, -1.98613082, -0.9236682258120088
28,  1.25066031, -1.27677133, -1.8935703519105895
29,  2.77154718, -4.63674413, -4.700691694751289
30,  0.76495053, -0.63143059, -3.22877104122261
31, 1.8368528 , 0.14387997, -3.2275433138428866
32,  2.67354786, -3.94234276, -3.0195799415999525
33, -2.34949301, -0.37255813, -13.84426910372624
34,  3.58126845, -1.59432592, -1.55022757971444
35, -0.03152541, -2.2050522 , -4.169777411706751
36,  0.09076233, -0.69966325, -4.541555772102399
37,  0.02860831, -3.18613077, -4.799893149294997
38,  3.45419292, -2.27047751, -1.442807392957692
39,  1.01468956, -2.18971803, -2.063980354192188
40,  1.3342249 , -2.86768934, -2.066665656450202
41,  1.13294856, -3.17467751, -2.6657547317949404
42,  1.86334071, -1.15546666, -1.3987710074973572
43,  4.29215885, -3.81402972, -4.356610097335211
44,  3.47006769, -2.03640164, -1.3987569000107105
45,  1.32849247, -3.0443868 , -2.2599640603362707
46, -0.16741514, -1.9131463 , -4.476576704287797
47,  1.31116211, -0.76150862, -2.273687609526249
48,  2.10336566, -1.12903904, -1.2947883381397418
49,  2.5130036 , -3.16085266, -1.7138977928200472
50,  2.93065876, -2.1513198 , -1.043252835669375
51,  2.3703016 , -2.15903231, -0.9608982388112337
52,  1.39270863, -3.01208402, -2.1503510507315173
53,  0.49090525, -1.914466  , -2.9372740199574436
54,  1.90675408, -2.54958124, -1.3058867873859523
55,  3.13967599, -2.84690893, -1.5718494830980694
56,  1.15747851, -1.70124508, -1.839872271077707
57,  2.6306524 , -2.77260284, -1.3081914139530841
58, 2.28369573, 1.34825407, -6.21790955728823
59,  0.67178186, -1.37058199, -2.7302710382717326
60, 1.93014981, 1.83569168, -8.058999300211136
61,  0.50445299, -1.72122662, -2.926022429183227
62,  0.97262247, -1.15511344, -2.3628075766513685
63, 2.03895443, 1.68668744, -7.457383452895165
64,  2.84319775, -3.50510751, -2.2660159496154666
65,  2.20499589, -1.86668982, -0.9630070298806347
66,  2.09309556, -1.1484235 , -1.284157762326039
67, -1.36284217, -2.47309554, -8.543932590677004
68,  1.69154798, -1.80734676, -1.2500281823907988
69,  2.39661996, -0.70717023, -1.6357036835131378
70,  1.35215294, -2.31433425, -1.663551404374279
71, -1.98728834, -4.54593105, -14.487292444840799
72, -0.10834891, -5.41336372, -10.49254286104732
73,  3.23935765, -1.68041807, -1.2163715095824041
74,  1.90720332, -0.69028855, -1.8263433878080877
75,  2.92118466, -0.73111819, -1.6907791334948046
76,  3.0892548 , -2.24147948, -1.1508532594872476
77,  3.33382274, -0.95853261, -1.709749138243581
78,  0.21577878, -1.46200545, -3.6236914276418886
79,  2.53899905, -3.99485564, -3.1139090709514794
80,  4.58985199, -3.42526966, -4.265902964560629
81,  0.97808135, -2.92369598, -2.6010334519070923
82,  3.00072885, -3.56976524, -2.438361208692614
83,  2.20475353, -1.15887637, -1.2371558926683948
84, -0.75760128, -0.93316317, -6.692308310980575
85,  2.71598126, -1.11728436, -1.2485843704546702
86,  3.15112366, -1.57411445, -1.184020241654065
87,  0.59958852, -1.69562029, -2.745605954057461
88,  2.41737613, -3.12091502, -1.6676686274247983
89,  3.51603509, -1.35228166, -1.585099874351163
90,  2.87616144, -1.57200916, -1.0434762448954515
91, 1.56136584, 0.30669259, -3.794201683801091
92,  1.6927107 , -0.28831814, -2.5435557411708234
93, 1.81927075, 0.54020466, -4.12793408518172
94,  2.65932082, -1.76587189, -0.9406252694191092
95,  0.45050514, -0.50219748, -3.9960790744419445
96, -1.38597732, -1.30103405, -8.648728499156269
97,  1.50197877, -1.07497997, -1.757290742605196
98,  0.94649008, -1.8059234 , -2.130060273136338
99, -1.42704665, -2.77914549, -9.016234603303
0,  2.13698899, -1.85286387, -0.9859379377585318
1,  2.27733507, -0.49998406, -1.9237506801271103
2,  1.53244339, -1.80428687, -1.3916019321408912
3,  1.22623123, -2.50401037, -1.9125962360650273
4,  1.90600806, -0.98371879, -1.5151373736669453
5,  2.26091698, -2.23613467, -1.0040121381181761
6, -0.29771965, -1.7625588 , -4.842001202010598
7,  1.16880768, -1.97800723, -1.8080175954834683
8,  1.67771329, -1.87600481, -1.257304135900624
9,  1.41890636, -0.82595811, -2.080103254745076
10,  2.04124104, -2.11022372, -1.0462654306149617
11,  3.65541895, -0.73102394, -2.269687526905967
12,  1.03009118, -0.80397168, -2.5998935334940807
13, -0.18422876, -0.28220094, -5.830117455420645
14,  2.08218191, -1.35330915, -1.1556599503617133
15, -1.85454064, -1.54020731, -10.464676022852755
16,  2.95776995, -2.06467094, -1.037273456832791
17,  2.95227003, -1.20478134, -1.2628771167926622
18,  1.82026998, -0.69229394, -1.8792319426048527
19,  3.10223997, -1.48260143, -1.1873958066402468
20,  3.09226634, -1.40457402, -1.2170516937412448
21,  1.96856639, -1.03725294, -1.4323156179549676
22, 1.67832312, 1.13212642, -5.853410290897555
23, 3.84480342, 0.39951774, -4.467077559856625
24,  1.50925063, -1.66106733, -1.438275101219403
25,  1.23652447, -3.47044164, -2.950267209876676
26,  3.26392341, -2.37641634, -1.3242142904307452
27,  2.79311398, -1.7617945 , -0.9714468160781881
28,  1.74031945, -1.57150822, -1.2614492284762453
29,  2.97154718, -3.90875088, -3.047656942582818
30,  1.01511853, -1.27300898, -2.217933887361532
31,  2.0368528 , -0.05612003, -2.726137878773512
32,  2.98195276, -3.34049378, -2.07258893460534
33, -1.00000845, -1.10343053, -7.361229574005511
34,  3.38126845, -1.79432592, -1.3128390749539172
35,  0.68537693, -2.4050522 , -2.692905834007587
36,  0.87797733, -1.52889577, -2.3032764752201973
37,  0.25445649, -2.89781306, -3.937986812391555
38,  3.09196693, -2.06289226, -1.1074179021295607
39,  1.21468956, -1.91802591, -1.7451124653074896
40,  1.60404093, -2.38604392, -1.4384292061045199
41,  1.91593134, -3.37467751, -2.1768435152907126
42,  2.19288473, -1.40264937, -1.0897772495523639
43,  3.71615743, -3.35205103, -2.7126840804802437
44,  3.11478811, -2.29528306, -1.1860450884992828
45,  1.12849247, -2.80678379, -2.270583412018694
46,  0.50471374, -2.1131463 , -2.9322378264786977
47,  1.11116211, -1.1437139 , -2.1693582117692753
48,  2.32021885, -1.48411744, -1.0215783176579116
49,  2.3130036 , -2.96085266, -1.499126541084268
50,  3.13065876, -1.9513198 , -1.119120627000954
51,  2.1703016 , -1.94920046, -0.9744993943245132
52,  1.92611574, -2.66953139, -1.379699387860326
53,  0.69090525, -2.114466  , -2.5783482710496264
54,  2.10675408, -2.89540751, -1.4916777607738916
55,  3.33967599, -2.62094628, -1.5313481909568187
56,  1.35747851, -2.06678801, -1.5855253332269967
57,  2.8306524 , -2.97260284, -1.5488424616091323
58, 2.08369573, 0.11790815, -3.04156981457845
59,  1.14712384, -1.77134947, -1.842350961999268
60, 2.15115884, 0.93217149, -4.990381278675114
61,  1.74084124, -1.52122662, -1.278834182690583
62,  1.2816869 , -1.66403266, -1.6889222334072604
63, 1.83895443, 0.49793801, -4.012482513054645
64,  2.64319775, -3.07351459, -1.617759582561398
65,  2.00499589, -2.06668982, -1.0553458167581988
66,  2.54599909, -1.4087246 , -1.0406722529437922
67, -0.54320171, -2.67309554, -5.8483152124103
68,  2.35804859, -2.00734676, -0.9347752973405516
69,  2.59661996, -1.14605878, -1.2078199256199504
70,  1.71552333, -2.07141395, -1.2413317299106574
71, -0.86638957, -3.97071296, -8.729153973131819
72,  0.09165109, -4.40239973, -6.9500129673600135
73,  2.85537879, -1.444082  , -1.086016186359572
74,  2.33280165, -0.94055493, -1.3931836007040428
75,  3.12118466, -1.304037  , -1.2894596721995368
76,  2.86653419, -2.44147948, -1.1327122020681848
77,  2.94342836, -1.20050124, -1.261902149242029
78,  1.39498976, -1.78975756, -1.5355390474790882
79,  2.78117301, -2.86314632, -1.42229307945575
80,  3.78172357, -3.22526966, -2.6185160192216936
81,  1.76675544, -2.72369598, -1.5269998568953942
82,  2.54373395, -2.9054612 , -1.425370969811997
83,  1.95867784, -1.51155028, -1.1408999639469417
84,  0.35620194, -0.58928657, -4.075858432304411
85,  2.4826609 , -1.79698908, -0.9243944805999934
86,  2.95112366, -1.77411445, -1.0286183985501405
87,  1.13877091, -1.91254201, -1.8454895073539874
88,  2.72067548, -2.60509586, -1.1918674508525922
89,  3.71603509, -1.90198832, -1.6583111777483575
90,  2.64337528, -1.85479197, -0.9302386514745594
91,  2.19397399, -0.44258466, -2.0277942341772732
92,  1.92970107, -0.9811234 , -1.5037260740772584
93,  2.01927075, -0.12800477, -2.6044723795367624
94,  2.85932082, -2.05132682, -0.9949441598013171
95,  1.23746785, -0.85365486, -2.2633513281679787
96, -0.15470811, -1.61656099, -4.482844942137877
97,  1.30197877, -1.64656017, -1.668681834409397
98,  1.77935466, -1.6059234 , -1.2218439104398415
99, -0.48918157, -2.97914549, -5.96881924324641
0,  2.4686618 , -1.65286387, -0.9499677077044603
1,  2.07733507, -0.71566754, -1.7095830368070641
2,  1.77124515, -1.60428687, -1.228203478679914
3,  1.80747083, -2.30401037, -1.2403490475050036
4,  2.26859843, -1.53715182, -1.0115412780709827
5,  2.58221735, -2.02783321, -0.9304890447765874
6,  0.46489721, -2.14016066, -3.018598784168937
7,  1.57678091, -1.76085019, -1.354786612102643
8,  1.47771329, -1.67600481, -1.4665605168329245
9,  1.61928963, -1.30799918, -1.4819963989051528
10,  2.48497192, -1.91022372, -0.9191037169893327
11,  3.45541895, -1.30108902, -1.554698402798195
12,  1.34383962, -1.28720127, -1.7750530925123587
13,  0.69228211, -0.78137791, -3.1785182121366735
14,  2.3066829 , -1.83408973, -0.939796364595985
15, -1.10399433, -1.34020731, -7.570010043164524
16,  3.15776995, -1.86467094, -1.1358932586907295
17,  2.62570496, -1.00478134, -1.3275476252755696
18,  1.62026998, -1.21320608, -1.5417439291233843
19,  3.30223997, -1.78350296, -1.2475187978606035
