# particle_number, x, y, function_value
61,  2.52978346, -1.99602499, -0.9239924603715464
62,  2.53619114, -1.96092306, -0.9214492424122026
63,  2.47970799, -1.92797704, -0.9195357735041944
64,  2.5408084 , -1.94556533, -0.9208092956892061
65,  2.51738703, -1.9226369 , -0.9193459021675661
66,  2.58958144, -1.94549616, -0.9239859003944741
67,  2.53467071, -1.94719563, -0.9206532758336594
68,  2.49122076, -1.91835405, -0.919145506287785
69,  2.48336468, -1.97723501, -0.92205952360003
70,  2.52626149, -1.99110645, -0.9234335583506365
71,  2.51824375, -1.98786918, -0.9229654467344559
72,  2.54467636, -1.95212972, -0.9212952755569465
73,  2.45657528, -1.95760496, -0.921540552106365
74,  2.52702495, -1.99329538, -0.9236557209527994
75,  2.5296343, -1.9890289, -0.9233407018554878
76,  2.48963708, -1.95822788, -0.9206874711006086
77,  2.54260549, -1.96365824, -0.9218723329653206
78,  2.60074726, -1.99267058, -0.9283074570972741
79,  2.49247366, -1.96973081, -0.9213980492846395
80,  2.50633425, -1.97456845, -0.9217388213042176
81,  2.50467544, -1.9799372 , -0.9221444407128777
82,  2.53033042, -1.98733885, -0.9232125375631822
83,  2.55748886, -1.97523771, -0.923421374424652
84,  2.52209268, -1.97701271, -0.9221480547809247
85,  2.46135642, -1.92613168, -0.9200266286197469
86,  2.53495062, -1.93242766, -0.9200750826756853
87,  2.49500083, -1.9510036 , -0.9202517126836649
88,  2.53071043, -1.98894824, -0.9233659928050587
89,  2.5017511 , -1.99041717, -0.9230276982971252
90,  2.51523225, -1.99069269, -0.9231671258816585
91,  2.48705205, -1.93825069, -0.9197539156263582
92,  2.51574364, -1.98260471, -0.9224742337997727
93,  2.53143463, -1.94153006, -0.9202949741964126
94,  2.49614833, -1.91521085, -0.9190616358479989
95,  2.50706606, -1.92680153, -0.9193226587031925
96,  2.5033618 , -1.96955695, -0.9213632686466923
97,  2.51721392, -1.94189505, -0.9199642903294364
98,  2.49408086, -1.96480461, -0.921055869945726
99,  2.53162593, -1.93745674, -0.920140136700561
