swarm_number,particle_number,x,y,function_value
0,17,4.12690776,1.50801417,-42.306997077732035
0,18,-0.16200344,-2.89099137,-15.387826413229195
0,19,-2.44252886,-2.47236803,-51.28329621602165
0,20,0.13772381,2.51162342,-29.81678253702726
0,21,-3.27324566,-2.46586209,-48.020833847025564
0,22,-0.81688051,-0.26863586,-17.828072905831686
0,23, 3.69411891,-0.17093417,-32.349128913915735
0,24,-2.15016338, 1.2827043 ,-22.439429156940115
0,25, 0.63461482,-1.87125754,-23.63273861301254
0,26,2.81624382,2.00663125,-17.923395945482323
0,27,1.37143122,2.96701279,-27.808760653840295
0,28, 3.09777762,-1.711494  ,-26.74985226503714
0,29, 3.187542  ,-2.26789527,-32.601401717228455
0,30,1.56026051,3.04872753,-31.485911906792055
0,31,-0.80306367, 1.50068334,-29.624209037978424
0,32,-0.27402324, 1.63620652,-30.812024642391187
0,33,0.56642182,0.34196289,-35.041463594588336
0,34,-3.62037028,-2.4436363 ,-55.73161797578598
0,35,-1.03112899,-1.34911693,-18.906884355046518
0,36, 1.79383379,-2.09066755,-16.448528700826333
0,37,-1.71442827, 0.05826044,-15.821689785919473
0,38,-0.88832331,-0.60253772,-21.510039624668366
0,39,-3.34045921,-0.44420167,-46.13028787857783
0,40,1.68687723,2.30863479,-35.6396615305634
0,41,-0.28871712, 0.80554194,-19.721603245749332
0,42,-1.02079959, 0.21696727,-9.11374315162373
0,43,-2.38469586, 1.63265812,-42.56357995343912
0,44,-4.11527995, 0.15427489,-23.811405582075572
0,45,-0.74562672,-0.56586105,-30.30683072921277
0,46,3.26040448,3.12061509,-33.75856734106391
0,47, 2.21193382,-0.53529437,-32.56527714068942
0,48,-0.17004889, 2.61629504,-29.50612380271233
0,49, 1.80752142,-1.95655153,-13.929542463178793
0,50,-1.12200841, 0.0824856 ,-5.376219347361841
0,51,2.63667252,3.44840484,-54.85658159270433
0,52,-2.36426234,-4.03154681,-38.61718966220475
0,53,3.19651654,3.12788908,-29.762283556582528
0,54,-0.56508151,-3.93599866,-35.78462816110026
0,55,-0.96153163,-1.08819731,-3.895973454196458
0,56,-3.40396416,-1.04246987,-31.26169006431798
0,57,-0.95499408,-0.43533943,-20.684696331663787
0,58,-0.81893744, 4.30385656,-38.3162454222208
0,59,-2.88335817,-3.13143339,-23.907595686356217
0,60,-0.29254046,-1.2385288 ,-23.54058299886748
0,61, 0.14120833,-3.47961652,-35.73021092849676
0,62, 1.05163613,-0.18859763,-7.9001842262724455
0,63,1.20760838,0.1048967 ,-10.931632909519797
0,64,3.58421967,0.90542346,-34.01296550364957
0,65, 2.19917043,-2.12634107,-19.20674160343104
0,66,-1.29461667, 2.45238289,-40.01275215725102
0,67, 1.04122458,-0.66919397,-16.727413482380165
0,68, 0.91957418,-2.06982004,-7.326546325131789
0,69,-0.77849392, 0.22477518,-17.297504734572993
0,70,-2.28479135, 2.6228187 ,-41.43539896611831
0,71,-3.52878928, 0.18237771,-38.200312628477974
0,72,1.92776912,2.53137584,-30.942762630032682
0,73,-3.95592828,-1.27998094,-29.541311006647334
0,74,-1.24953862, 1.69227951,-27.943871824239537
0,75,-0.32204934,-1.75874259,-27.021799994355447
0,76,-2.62474439,-2.06549748,-29.072890434125693
0,77,-1.99599353,-2.77562706,-20.08801728251847
0,78,-3.24976668,-1.60391331,-41.06207547170019
0,79, 0.95093803,-2.60705818,-25.99405352410297
0,80,-0.80279198,-1.0784495 ,-9.741420201979865
0,81,-3.48619998, 1.65255636,-50.594119966484826
0,82,-0.31726741,-0.16317108,-19.0401155682982
0,83,0.41933879,0.66574817,-34.41193798858528
0,84, 0.31241103,-2.0381058 ,-18.358402076449508
0,85, 3.15541696,-0.8651856 ,-18.4841944023839
0,86, 0.1487618 ,-0.74941304,-14.680015775897543
0,87,-0.64844142,-1.18656723,-23.90429865851332
0,88, 1.14397773,-0.3158198 ,-19.247430224978416
0,89,-0.46009888, 0.19692431,-26.66447070681733
0,90,1.62952492,3.4284586 ,-50.28349071722657
0,91,-0.42874832,-2.26673589,-35.38603237620326
0,92,1.32140064,0.41802579,-34.96073724604004
0,93,-2.54905108,-1.12641217,-30.28723716071866
0,94,-2.15141467,-3.1391421 ,-22.2614068750624
0,95,-1.91625025, 2.52576034,-31.273635452946504
0,96,0.79822012,1.67599665,-24.9465209729744
0,97,1.60874948,1.6130374 ,-40.52702965590224
0,98, 0.33059772,-1.44316442,-36.41154705861402
0,99,-1.31772361, 1.3636786 ,-34.27457239427159
0,0,-1.82030114,-1.03350681,-10.32752288171027
0,1,-0.44366768, 2.16186532,-28.991678717500797
0,2,2.01165086,2.41889402,-28.65394816994761
0,3,-1.95238489,-0.02965048,-4.429921058856852
0,4,2.05037032,0.26593147,-15.770721928617371
0,5,-1.34751647, 0.23511493,-26.68808468364002
0,6, 2.52769782,-1.01161883,-27.288213156465225
0,7,1.18556545,1.27372554,-20.57429872526345
0,8,-0.14656093,-1.31510106,-19.6769948177041
0,9, 0.16283408,-0.56832045,-24.23512449548955
0,10, 1.76940596,-0.76515711,-21.549059284327967
0,11,-2.6819434 ,-1.28859118,-35.401344363432514
0,12,-1.67143972,-2.90586951,-27.674467779853373
0,13,-1.70008419, 2.6457317 ,-39.068000446774604
0,14,-1.32077344,-0.28512071,-28.316284427438422
0,15,-0.40625278,-2.14208229,-26.795463409288544
0,16,-2.19223049,-0.90861107,-13.684667516823662
0,17,3.14728934,0.99228541,-14.887024472629241
0,18,-0.15208828,-2.08278789,-9.912599604896508
0,19,-1.80194468,-1.797944  ,-20.306407707824803
0,20,0.00908554,1.85051739,-7.536665314650733
0,21,-2.48960616,-1.79161024,-36.801923107305726
0,22,-0.57822053,-0.09872943,-21.023632119504036
0,23, 2.69421421,-0.09167829,-22.31467838972658
0,24,-1.54663537, 0.77593815,-30.945387086532243
0,25, 0.36473985,-1.37702904,-35.79073136146536
0,26,1.94555946,1.33919911,-21.473711486051364
0,27,0.81825829,2.09103196,-12.4750819342105
0,28, 2.17444031,-1.18634857,-17.670830190349996
0,29, 2.31094022,-1.6321784 ,-38.485616407533385
0,30,0.92058652,2.15768547,-11.241841113121694
0,31,-0.63906169, 1.00742015,-17.85371626547222
0,32,-0.23013812, 1.15025706,-14.266555279012044
0,33,0.36101466,0.16632845,-21.562836973051898
0,34,-2.78723911,-1.77763185,-26.882714042844686
0,35,-0.73014838,-0.90733942,-14.247933824162516
0,36, 1.13428839,-1.45025748,-26.258817709649882
0,37,-1.21925011,-0.0076797 ,-9.578194705492965
0,38,-0.72933305,-0.37922084,-29.226718062051763
0,39,-2.64306202,-0.32379221,-37.78760496457565
0,40,1.07196056,1.59621853,-22.92940686496844
0,41,-0.33122683, 0.51782691,-35.20013291411956
0,42,-0.77195801, 0.13087082,-12.432273415937203
0,43,-1.75381977, 1.10774936,-16.268514248602116
0,44,-3.18232318, 0.04309955,-16.368206218523213
0,45,-0.60445395,-0.41672542,-37.12365583005504
0,46,2.31230939,2.22127694,-32.30167012657215
0,47, 1.58420226,-0.42970719,-40.36759384456427
0,48,-0.12510481, 1.79119913,-13.597831489412792
0,49, 1.11887719,-1.36889534,-22.582672987517583
0,50,-0.78806369, 0.05095696,-8.762949970697811
0,51,1.84469709,2.56103417,-33.63036943975126
0,52,-1.69304293,-3.07237902,-26.82510652163591
0,53,2.25849683,2.22711685,-29.161633401217273
0,54,-0.46773451,-2.99703992,-28.997958847333678
0,55,-0.68290663,-0.72150335,-26.859718749474126
0,56,-2.54442239,-0.71561307,-38.743009806942524
0,57,-0.70410319,-0.31336   ,-27.314633554901334
0,58,-0.54585103, 3.33158726,-45.889998867610004
0,59,-2.10919213,-2.28714582,-24.255147596662315
0,60,-0.33338393,-0.88641837,-18.33988796044409
0,61,-1.93917931e-03,-2.63969144e+00,-23.357883245558575
0,62, 0.64451199,-0.15194677,-20.813296057317903
0,63, 0.68273154,-0.05481957,-15.158365727966174
0,64,2.59411209,0.47570283,-45.14144076477157
0,65, 1.43974875,-1.47918432,-43.4673979748184
0,66,-0.98161286, 1.79853556,-11.262425196779166
0,67, 0.54994603,-0.37324336,-36.94595673654284
0,68, 0.44877844,-1.45935126,-41.49328971295779
0,69,-0.63204287, 0.09461347,-18.875339107928223
0,70,-1.6771337 , 1.86279092,-24.194446816096985
0,71,-2.80108967, 0.07485134,-15.782192299288882
0,72,1.21846455,1.74778873,-22.709864137522008
0,73,-3.03721883,-0.85752031,-13.978808731287087
0,74,-0.92873151, 1.19651462,-9.982454341025083
0,75,-0.27452909,-1.20925871,-20.540801773467027
0,76,-1.89697568,-1.44041851,-27.003711964440612
0,77,-1.44429873,-1.99739803,-25.47072510436044
0,78,-2.46843631,-1.12500567,-30.09198820923786
0,79, 0.59108738,-1.84421618,-26.576958619926746
0,80,-0.59666868,-0.77321009,-27.71211782158111
0,81,-2.67058483, 1.08975486,-24.65337016851674
0,82,-0.29552877,-0.15161719,-17.13677965087679
0,83,0.25096316,0.43521377,-29.495782607789586
0,84, 0.17648882,-1.51984752,-27.807070007653287
0,85, 2.22353216,-0.56999358,-32.66206148919457
0,86, 0.02879655,-0.5282429 ,-20.28607019631017
0,87,-0.52472319,-0.84737139,-25.12952283195063
0,88, 0.7246107 ,-0.23566234,-21.2694524414151
0,89,-0.35460966, 0.17004931,-21.44951610211141
0,90,1.06916972,2.54386009,-28.16666123199779
0,91,-0.33477545,-1.74642049,-28.465212925655322
0,92,0.93651735,0.26703488,-12.8016709571874
0,93,-1.98100409,-0.78766914,-12.271157108618722
0,94,-1.54538907,-2.30824775,-40.89098153350268
0,95,-1.43899569, 1.85204393,-28.793863519106594
0,96,0.54291143,1.10532159,-23.266059592782007
0,97,1.04365219,1.06646798,-3.459820125407461
0,98, 0.25240205,-1.0062131 ,-11.234709708090435
0,99,-1.02596053, 0.9606644 ,-2.412079801778056
0,0,-1.45097638,-0.77388426,-30.73850727140736
0,1,-0.35282285, 1.84699077,-23.832424570038224
0,2,1.51525654,1.92484376,-27.049511576261406
0,3,-1.53677836,-0.09713104,-23.910501038743995
0,4,1.56252999,0.17558248,-27.203137836649503
0,5,-1.40443444, 0.11013942,-22.535800879259074
0,6, 2.10368373,-0.79181794,-14.503122172378646
0,7,0.91479601,1.02080106,-3.3632847766874434
0,8,-0.10862232,-1.09558582,-5.202026670574092
0,9, 0.14089341,-0.4142548 ,-22.44406251340701
0,10, 1.37699002,-0.56477851,-38.557067702602744
0,11,-2.23737645,-0.92763465,-16.090035108786573
0,12,-1.28987176,-2.44338739,-39.48700818515441
0,13,-1.34842995, 2.18421587,-28.370174538560807
0,14,-1.33237121,-0.34888139,-32.66533365323376
0,15,-0.29889472,-1.6978102 ,-29.216673779183843
0,16,-1.76584797,-0.662766  ,-27.774093186119387
0,17,2.68381029,0.68298189,-35.79680234384751
0,18,-0.14654294,-1.63749948,-23.145203287723945
0,19,-1.66763347,-1.65552012,-36.0628233631617
0,20,-0.06961052, 1.47475048,-22.995490289394944
0,21,-2.35113555,-1.64939928,-40.092127181971364
0,22,-0.47984586,-0.02971642,-20.324867971650395
0,23, 2.18452583,-0.0442335 ,-11.159043845411148
0,24,-1.31393774, 0.56842184,-35.04971713545029
0,25, 0.36844473,-1.38272599,-36.227452919607465
0,26,1.62672116,1.07601765,-21.917367868282874
0,27,0.48488256,1.60848344,-40.54277326469401
0,28, 1.6703227 ,-0.87503367,-21.2828572851887
0,29, 2.14447894,-1.49498102,-30.673879718159423
0,30,0.53721358,1.67047584,-37.59828805499562
0,31,-0.5916085 , 0.88679004,-21.95007917194244
0,32,-0.36480647, 1.20291451,-25.268579609989672
0,33, 0.47327542,-0.04533783,-20.488404818456168
0,34,-2.36793151,-1.39847087,-42.34629831203483
0,35,-0.54840715,-0.64226655,-36.51813940598511
0,36, 0.86971456,-1.20103904,-12.33849692302405
0,37,-0.92636183,-0.0479224 ,-2.3617652700923486
0,38,-0.67569927,-0.33730024,-30.285334352
0,39,-2.73094644,-0.22749137,-27.294584457967602
0,40,0.70489665,1.18460172,-20.701873940262857
0,41,-0.32613037, 0.44392429,-34.29220004067377
0,42,-0.86831642, 0.06622117,-4.843577475890459
0,43,-1.6210286 , 0.97983882,-20.913238142558324
0,44,-2.74561983,-0.02463185,-17.933739113065243
0,45,-0.57818487,-0.42022801,-38.09828772138725
0,46,1.80307752,1.73304366,-24.044430004262583
0,47, 1.65003337,-0.29472179,-31.458748005071136
0,48,-0.09873566, 1.32327386,-18.067198262646134
0,49, 0.84278306,-1.13795487,-10.027419017399168
0,50,-0.65143415, 0.0370543 ,-16.500255296735002
0,51,1.39628212,2.09865082,-26.16490064623932
0,52,-1.30931146,-2.61399917,-39.73082334070957
0,53,1.75135651,1.73844598,-26.729536028859762
0,54,-0.40787056,-2.54188112,-44.654114011241425
0,55,-0.56832043,-0.57104712,-38.76184320260206
0,56,-2.26336565,-0.58103906,-35.03066117130965
0,57,-0.56057498,-0.1957178 ,-26.292044153721605
0,58,-0.49567154, 3.21237525,-38.219272521007206
0,59,-1.83362565,-1.99589834,-12.333216291467124
0,60,-0.27065903,-0.90080248,-14.059400628431106
0,61,-0.0892648 ,-2.20718813,-13.754080162817262
0,62, 0.47591981,-0.09161288,-21.732106056372725
0,63, 0.46685698,-0.12010997,-22.731382408598265
0,64,2.27340906,0.29842913,-29.719137032112354
0,65, 1.14348136,-1.22807188,-15.238094939540385
0,66,-0.7930663 , 1.42522009,-28.9035069801591
0,67, 0.34719016,-0.25168346,-26.023772757872674
0,68, 0.25423288,-1.22153329,-20.043611702598405
0,69,-0.72713234,-0.06472619,-12.78042436405907
0,70,-1.32838497, 1.43326102,-37.68081604475007
0,71,-2.43335308, 0.00909609,-25.07357658476986
0,72,0.79902196,1.30121488,-22.4626049618447
0,73,-2.59527191,-0.60357537,-43.31702571971963
0,74,-0.73548987, 0.9008485 ,-14.141517621666459
0,75,-0.24562613,-0.88416148,-13.10112453143806
0,76,-1.48846771,-1.07586679,-24.461577156359
0,77,-1.2289336 ,-1.71507734,-25.308679100064076
0,78,-2.32987581,-1.01556164,-21.318147225041944
0,79, 0.44114182,-1.56145447,-41.22041687446442
0,80,-0.45278799,-0.67983802,-34.497431460238914
0,81,-2.2526321 , 0.75397486,-25.558480021258266
0,82,-0.23773288,-0.12080768,-12.046255708840857
0,83,0.12748563,0.42835009,-22.243606018895534
0,84, 0.05389339,-1.53719139,-22.661936760409596
0,85, 1.89782281,-0.44821448,-25.268918831988643
0,86,-0.03545362,-0.38397879,-17.854309713696537
0,87,-0.55538778,-0.73903627,-30.943483261313897
0,88, 0.61144981,-0.14819645,-22.07342983258333
0,89,-0.3793821 , 0.10477648,-19.507813358012005
0,90,0.93322221,2.38908931,-25.11457165102
0,91,-0.19140908,-1.87288101,-12.969236279584907
0,92,0.70280015,0.17402825,-18.852364792696104
0,93,-1.66182681,-0.58290988,-37.0359823989505
0,94,-1.31173977,-2.02246034,-19.69307955814798
0,95,-1.44826635, 1.87092473,-28.186465571841936
0,96,0.46201665,0.97552956,-20.999648198582385
0,97,0.70529097,0.73987796,-24.45276257874218
0,98, 0.20236687,-0.74454924,-17.98932324458253
0,99,-0.8499359 , 0.71714298,-17.41192501218329
0,0,-1.28162516,-0.65402202,-29.71587484906488
0,1,-0.29490469, 1.62537793,-32.56723901646525
0,2,1.19144148,1.60526617,-28.290816330516982
0,3,-1.34957358,-0.12475451,-20.61110207906367
0,4,1.33797761,0.13185787,-20.29820806286433
0,5,-1.70885937e+00, 3.84649839e-04,-15.476480348714862
0,6, 1.81972621,-0.64481883,-25.623034417682028
0,7,0.72754778,0.84477356,-17.039947573220363
0,8,-0.08841154,-0.94304448,-3.034334764054222
0,9, 0.13241802,-0.41711593,-22.13191935968747
0,10, 1.1890633 ,-0.47283825,-27.756269240076595
0,11,-1.95357898,-0.69515975,-18.100006986319716
0,12,-1.11742149,-2.23882137,-18.159525539970154
0,13,-1.11858518, 1.88329303,-10.01802097701942
0,14,-1.57279718,-0.49028796,-41.66750560842082
0,15,-0.2532004 ,-1.49685312,-32.50379878040648
0,16,-1.57380614,-0.55056724,-41.22335029154265
0,17,2.47364805,0.539731  ,-45.96350405847059
0,18,-0.14588604,-1.43632637,-25.20965441680916
0,19,-1.8120769 ,-1.80599962,-19.296590001858583
0,20,-0.10509686, 1.2948581 ,-16.57123245026529
0,21,-2.52700094,-1.80037425,-36.37099161004699
0,22,-0.47970674,-0.03652217,-20.412414990135872
0,23, 1.85558262,-0.01731719,-7.34466843897259
0,24,-1.31476904, 0.56642375,-35.14926177232525
0,25, 0.52483547,-1.65022922,-38.74339873928268
0,26,1.6326559 ,1.07341526,-21.585834736210405
0,27,0.33321096,1.3884121 ,-34.6732112403252
0,28, 1.43972688,-0.73289436,-32.974092553445594
0,29, 1.99714488,-1.38246248,-23.296123360761854
0,30,0.36440934,1.4486437 ,-38.300483776510106
0,31,-0.61601356, 0.9900949 ,-18.837964817366945
0,32,-0.57679888, 1.53415569,-41.31511739288835
0,33, 0.74089433,-0.23753529,-20.39478095374305
0,34,-2.17917872,-1.22328195,-20.269940349991938
0,35,-0.46692024,-0.52279224,-40.1737350541696
0,36, 0.68691282,-1.02948839,-15.563743626463289
0,37,-0.73647151,-0.07352318,-12.44498516722103
0,38,-0.68675265,-0.40820469,-32.89073612530843
0,39,-2.71044843,-0.16673653,-24.837731952603626
0,40,0.46446772,0.91402101,-22.22703641130452
0,41,-0.29139751, 0.50240231,-32.908033002291106
0,42,-0.90850679, 0.02311446,-2.53855952315039
0,43,-1.76436291, 1.08851598,-14.903745744699432
0,44,-2.5546226 ,-0.05418578,-26.51983242797636
0,45,-0.61891064,-0.50869146,-37.96327992387978
0,46,1.47217622,1.41623641,-42.66730904509061
0,47, 2.05919893,-0.16548805,-9.887515478028403
0,48,-0.09082174, 1.10977913,-5.110386138469549
0,49, 0.65368395,-0.97803562,-17.167965859315984
0,50,-0.65045075, 0.0339277 ,-16.505510420977224
0,51,1.1002056 ,1.79684251,-13.4556319808428
0,52,-1.13584385,-2.41245656,-29.06180841735239
0,53,1.42148788,1.42139986,-41.65382623497839
0,54,-0.37873965,-2.34055021,-38.2442929818042
0,55,-0.56733838,-0.57006299,-38.811636135332776
0,56,-2.28611345,-0.5784807 ,-36.61926339659628
0,57,-0.50270586,-0.10244967,-22.263019013491846
0,58,-0.58330504, 3.42392643,-49.60389892285204
0,59,-1.64162001,-1.79135112,-29.63030192387938
0,60,-0.15723468,-1.11383597,-8.211922754319467
0,61,-0.144681  ,-1.92697431,-8.623571250655818
0,62, 0.46998051,-0.02935281,-20.213975286937924
0,63, 0.46460587,-0.11531171,-22.494746723906385
0,64,2.04385092,0.18215589,-10.452838728050953
0,65, 0.93763876,-1.05499853,-3.3412210413256105
0,66,-0.70364634, 1.24667061,-24.71161449983858
0,67, 0.34641683,-0.25611485,-26.26395065926701
0,68, 0.25497804,-1.22062386,-20.032369870608708
0,69,-0.93739508,-0.21052164,-9.231618845085368
0,70,-1.16800437, 1.23356008,-16.927755451684956
0,71,-2.26126805,-0.02050212,-15.904011047407177
0,72,0.5261015 ,1.00944629,-21.17919339641952
0,73,-2.40112519,-0.48933662,-44.11393854397025
0,74,-0.64539411, 0.75912342,-26.529360283710417
0,75,-0.22741804,-0.67343507,-23.71841804030807
0,76,-1.22503378,-0.83920704,-15.326593327826322
0,77,-1.22773215,-1.7234413 ,-24.744004160582218
0,78,-2.20496948,-0.9287824 ,-13.917342499517716
0,79, 0.43406609,-1.56836958,-40.89369335884278
0,80,-0.37000618,-0.71996221,-29.377149955866273
0,81,-2.06382381, 0.59889544,-23.54216719323388
0,82,-0.16932528,-0.08431071,-6.551750254605752
0,83,0.0494156,0.5469872,-20.347143736975738
0,84,-0.04104419,-1.82824056,-8.95447162537724
0,85, 1.91102864,-0.44773226,-24.840331127477477
0,86,-0.05653691,-0.3091182 ,-14.352767018682462
0,87,-0.66581025,-0.77684539,-24.41456156064106
0,88, 0.68737528,-0.07301059,-15.345772705709944
0,89,-0.47419221, 0.02562988,-20.22371658501452
0,90,0.8247603 ,2.24703439,-21.01658860951792
0,91,-0.10593696,-1.89767114,-7.74374916756838
0,92,0.58670542,0.12926355,-22.03418465938401
0,93,-1.50913374,-0.48882107,-42.47531007126655
0,94,-1.1500112 ,-1.82065556,-14.465002387195934
0,95,-1.71036443, 2.23033775,-29.132191642038613
0,96,0.48905976,1.10836853,-23.673976241312165
0,97,0.54742941,0.58870151,-38.69219583376115
0,98, 0.1717225 ,-0.62443545,-22.79309824665496
0,99,-0.76430554, 0.59946706,-28.155696660890587
0,0,-1.13972291,-0.5640857 ,-24.429725642950693
0,1,-0.25728806, 1.40460042,-30.753529621720283
0,2,0.93137118,1.33429118,-18.615197968059384
0,3,-1.19623563,-0.1365478 ,-11.595536232031572
0,4,1.1425287 ,0.09630911,-6.8393352176113815
0,5,-1.83484468,-0.0735248 ,-9.338287105305383
0,6, 1.55118677,-0.53042927,-41.99257694621953
0,7,0.56690148,0.69003613,-33.606105759007455
0,8,-0.08367668,-0.80273161,-8.748994062975342
0,9, 0.10951387,-0.42004387,-21.228258263261267
0,10, 1.01752078,-0.40686521,-19.597531105574774
0,11,-1.70468856,-0.53046994,-35.81335518662432
0,12,-0.9621045 ,-2.00210164,-5.21705976534216
0,13,-0.92985906, 1.59812064,-22.53314307135416
0,14,-1.66767903,-0.56742363,-37.163941904229745
0,15,-0.22905313,-1.32327509,-24.934261964558566
0,16,-1.40658814,-0.47043224,-40.35420285837605
0,17,2.22980012,0.43247686,-33.00668814476772
0,18,-0.14962686,-1.26580712,-16.719410455053858
0,19,-1.8391453 ,-1.83280784,-16.457412720505076
0,20,-0.1283971 , 1.12763579,-7.416510479902193
0,21,-2.52732601,-1.8278771 ,-34.881253499246846
0,22,-0.47612172,-0.05368925,-20.680852181993526
0,23, 1.54995057,-0.00655224,-21.922387330654562
0,24,-1.2800467 , 0.55174845,-33.29568500389805
0,25, 0.60064992,-1.7540334 ,-31.250114637429242
0,26,1.56924621,1.03590127,-22.857301683635306
0,27,0.2279893 ,1.19887604,-16.953457958135054
0,28, 1.2364785 ,-0.62800702,-28.0109284179155
0,29, 1.78359656,-1.24067676,-22.03974278866339
0,30,0.24742257,1.2552653 ,-21.80573946565221
0,31,-0.6171828 , 1.01926564,-18.902702077622678
0,32,-0.69922396, 1.67453231,-30.995547498643695
0,33, 0.87417224,-0.34990714,-19.72554713870699
0,34,-1.95993269,-1.05427963,-5.844019343260097
0,35,-0.4127484 ,-0.44097083,-38.21940972485942
0,36, 0.53103755,-0.87977274,-23.586544991057316
0,37,-0.59937753,-0.08987411,-20.032912819484757
0,38,-0.67467689,-0.44956232,-34.71731082726274
0,39,-2.54854832,-0.12661732,-29.050637442522287
